
2011,I can't even give their emergency room even 1 star. The staff has no emotions or feelings. I guy was in incredible pain. In fact he was in so much pain he...

2012,"DO NOT GO HERE. My mom went here in the summer after she got bit by a snake. The nurse jabbed a needle so hard into her arm my mom yelped in pain. 

A few..."

2012,"Since I have to choose a star , I will choose 1 and that is being generous. 
Avoid this hospital at all costs. 
I have been under the care of top doctors..."

2012,ER dept at Suburban is currently staffed by physicians who are NOT participating with BC/BS - they are out of network - and you will be responsible for the...

2017,"University of Pennsylvania Hospital was fantastic in treating me for COVID-19.  I was their twice, the first time to be seen for symptoms and testing of..."

2017,"TELEPHONE CONTACT!
Most of my doctors are at HUP.  They are terrific.  But getting through to a person on the phone is impossible!  I left my briefcase..."

2017,Most of my family is cared for here and have had no complaints. For the most part the system is top notch but wait times to be seen can be long. I once came...

2022,"My wife fell and fractured her skull, with bleeding on the brain and concussion.

All of the staff, at Nazareth Hospital, from security to the cleaning crew..."

2022,"AVOID this hospital at all cost! 
My mother was admitted to Nazareth hospital....I was there most of the time for 10 days and what I saw is just hard to..."

2022,"This hospital is the worst. 
They don't answer the phone, when they do they're ignorant and rude, screaming and hollering over the phone! So..."

2027,Great hospital with wonderful doctors & nurses. Especially the nurses. They were so nice & caring with me during my almost 2 week stay at the hospital. They...

2027,So over the years we have been to this hospital on numerous occasions. My biggest complaint would be the parking! It's dreadful! The lot is so far from the...

2027,"WOW!  Mom has SURGERY today.....and not a phone call about time or prep....i call THEM to find out time, put me on hold, transfer me, never picked up...."

2048,I would not recommend this practice to anyone. I went there specifically because I have been having trouble seeing both at a distance and up close. Only to...

2048,"Took my toddler to see Dr. Trachman. Did not have any set expectations and was blown away by how quick, efficient, and child friendly his exam was. My child..."

2048,I expected to get a new pair of contacts while leaving like my previous eye doctor at Walmart provides me with when my vision changes. They did not provide...

2055,Really good people and the dog. Came in for an inspection and emission for a 2014 Mercedes cla250. Got it done for $60. Faster and cheaper than most places....

2063,"Rick did an outstanding job. My car had a rattling noise, took it to this location, and he took care of it right away. Excellent Customer Service. I highly..."

2063,"I don't know if this is acceptable car repair practice or not, so I'll let y'all be your own judge. Background- my car battery light was on so I brought it..."

2063,"These guys bend over backward for their customers. I just arrived in Baltimore and made an appointment. They did not confirm, but their system sends an..."

2066,"I drove from Georgia to Maryland, and as soon as I got there, I had a bad tire. Got up early and headed to Firestone. Staff got me in and out quickly, and..."

2066,"Don't come here Unless you are prepared to pay for all of their recommended parts and labor. I had a cracked radiator, cost $244 to replace the part and..."

2066,there is absolutely no reason why i should be waiting 3 hours for my tire to be changed !!!! slowest service ever for something so simple !!!

2067,Frank and his team are absolutely amazing! Would get an oil change here over Valvoline any day! Tires and service are great too. Always communicates every...

2067,"I booked a 10 am CarAdvise appointment today for a Fusion oil change, tire rotation, and brake inspection. CarAdvise is a fleet account. When you use a..."

2067,The service here is horrible.  I took my car here to get it inspected Friday morning at 10am.  Didn't get it back until Monday afternoon.  Tires are really...

2068,They really know there stuff. Highly recommend 5 stars all the way! They had to fix something another place messed up. If your looking for great work at a...

2068,I have friends who knew the former owner Carlos before his son-in-law Billy took it over.  It was on their recommendation that I had my car towed to Carlis...

2068,"I took my car to a local dealership for a pretty thorough recall service, and (surprise!) they found over $2000 worth of repairs ""needed"" by my car. I am..."

2069,Had gotten ripped off my inspection sticker as it was less than a year. Came in and asked to get it changed and they said I could come when that one expires...

2069,"After pep boys screwed me over and didn't want to mount and balance my tires because it was snowing, these guys saved me and got me on the road.  I will..."

2069,"The worse experience ever! First, I didn't know anyone was still using dial up Internet service! WTF!!!!!

I purchase 4 set of new tires. I gave the cashier..."

2079,Top notch spot for Customer Sevice and technical fixes. One of the best Verizon locations in Green Bay!

2087,I have been renting equipment for all types of projects since 1994. They have been extremely helpful with getting me the proper equipment for the job....

2087,Always have good dealings with the front of store just not to ideal in the back. For example you be the judge. Bought airens new snowblower sat the season...

2094,"This place is small. 2 people in the free weight area is crowded.
Precor equipment for machines not my favorite 
The equipment seems run down. Needs a total..."

2094,DONT WASTE YOUR TIME AND MONEY.   I've had a gym membership here for over three years and it's been okay at best. I chose it over planet fitness because I...

2094,"Poor selection of machines, dirty/smelly bathrooms and improperly air conditioned - boiling any time of year."

2095,"Overall cleanliness of this gym I'd give an A-, but with the amount of traffic that comes through here on a daily basis, I can't blame them for not catching..."

2095,"Great all around gym. My only complaint is the lack of barbells, but that's sadly plant's business model so I can't complain. Would recommend for the price..."

2095,Today I used my Black Card perk of being able to go to any Planet Fitness and stopped at the Mason St location between work and a hair appointment....

2102,I love Crossfit Green Bay! I've learned SO much and become so much stronger in the past year and a half of being a member. I couldn't even do one push-up on...

2102,"I went here to attend the ""Murph"" workout (1 mile run, 100 pull ups, 200 push ups, 300 squats, another 1 mile run) which is this special workout only done..."

2102,Very nice gym and even better community! I dropped in and had the pleasure of working out with the locals of Green Bay. Everyone was extremely kind and...

2111,"During our trip to Canterbury, we visited two escape room companies, the only two that existed in the town at the time. The first one was Escape Kent. As of..."

2124,Very nice day out. Luckily had great weather which helped.  Overall the facilities are well kept. The animals all look happy and there is plenty for...

2127,"I do not have a dog however, I have two friend who do and they love it. Its a place dogs can be dogs for a while. The only downside I have is some people..."

2127,"[744]

A cool place to take your dog especially if you don't have a large yard.  

There is plenty of space to run and relax and not feel crowded.  

Tons..."

2127,This is a relatively large dog park that requires a membership fob to get inside. Check the website for pricing. We started going with our catahoula in the...

2131,We had a wonderful time at Kent Falls State Park. It is absolutely lovely in Kent it was my first time there so I really spent some time just looking around...

2131,"Beautiful place to visit. I would consider it kid friendly, the path is well paved . Easy way to see some falls without much of a hike. Of course the..."

2131,I went to Kent Falls and thought is was really nice.  The steps going up and down the falls could be a lot better though.  But you can't take away the...

2135,"Macedonia Brook State Park is a gorgeous park in the northwest(ish) corner of Connecticut. 

This part of CT is definitely a little more rugged, and there's..."

2135,"Had the pleasure of staying at site 48 for my first camping experience! I can only speak of the site and the hiking trails.

Site 48: There are lots and..."

2135,Had the pleasure of visiting this park over the weekend for a few hour hike. It looks mostly to be catered toward campers as the campsites are quite...

2148,"Amazing food! Every time no matter what! My typical go to when I get an evening out with no kids. 

My favorite is the chicken shawarma bowl with bulgar. Mmmm."

2148,"Troy Grille is a quaint spot run by the owner and one or two other people. We arrived right when they opened, and the owner hadn't even arrived to open the..."

2148,Such a cute little gem we found.  This restaurant has so much charm when you first walk in with their creative menu board that made ordering so much easier....

2149,First off the menu is insane. How they keep track of that many items is beyond me. Aside from the oddly placed x-wing fighter the place just gets more...

2149,"One of Kent's not so hidden treasures, Mike's place is emblematic of the Kent experience. A little wacky, and not what you might expect, but definitely..."

2149,"This place is fun, quirky, and overwhelming on food choice.   Everything looked awesome and I honestly couldn't tell you the best thing on the menu.    We..."

2150,"I've been wanting to go here for a while but my husband isn't huge on Mediterranean, he thinks hummus and hummus relates food is a snack, not a meal lol. So..."

2150,"Had a decent experience here for dinner. The atmosphere is really cool. I love their color choices and decor. It was fairly busy on a Friday night, but not..."

2150,Went to visit my daughter at Kent and we had a fantastic lunch.  Service and food was great!  Highly recommended.

2151,"This restaurant is AMAZING for anyone who is gluten free. Not only do they have a full menu of options,  but they also get that gluten free is not always a..."

2151,"Would like to try this again, with something different off of the menu. 

Atmosphere is very laid back, slightly like a retro diner on the inside. You order..."

2151,"I am excited to finally have found an amazing seafood place close to home. 

I came here to catch up with a friend for dinner and very glad we stopped. The..."

2154,"Doors open at 11:30 and we were the first ones in, followed by many others. Friendly server helped us with the menu. There are lunch specials, plus the..."

2154,Five of us stopped in for an early dinner on a Sunday mid-afternoon. We were the only ones in the place which would have set off some red flags if not for...

2154,"My wife loves this place, but I find it uninspiring. The sauces have always been watery, and the meals tend to lack any real depth of flavor."

2155,"If I could do half stars I would! We came here for date night and although I doubted the worth of a $40 date, in retrospect, what you get for the cost ends..."

2155,Went here for the first time on Valentine's Day with my husband. We made a reservation and were seated right away. A little surprised they didn't really...

2155,I went to college at Kent State and have lived in the area for the past 20 years and recently visited Bistro on Main for the first time. I can't believe I...

2157,This is probabaly one of my favorite authentic Italian restaurants in Northeast Ohio. All though it may be located in Kent's college town this is a perfect...

2157,We went to Treno for a birthday date night! The decor is great and there were plenty of chairs and tables. We were there at happy hour and there were...

2157,"Second trip to Treno, both times with a group
This time we were seated in the small room off the bar which worked perfectly for our table of 11

The pace..."

2159,"Fantastic breakfast. I had the cranberry walnut French toast. Delicious. My husband had the ""kitchen sink"" wrap. The restaurant was willing to do some..."

2159,"This was one of the weirdest experiences I have ever had in a restaurant. I'm giving it two stars instead of one because the margarita 
was really good, and..."

2159,Went last Sunday for lunch only to find out they only do breakfast on Sunday...so we went today...for breakfast it was just ok...the steak part of the eggs...

2164,"My husband had been wanting to try this place for a while and now that was have a newborn, these are the only kinds of places we feel comfortable going to..."

2164,Thursday's special of bbq pulled pork sandy is amazing. The splash of tobasco is what puts it over the top. Never had a bad meal here.

2164,"This is one of the oldest businesses in Kent and you can see why they've been around for so long. 
I love everything but my favorite is the pulled pork on..."

2165,"This food is amazing, filling, and inexpensive. The lava bean soup has just the right amount of kick, and the homemade hummus tastes luxurious. Amazing..."

2165,"Really small inside, but very clean. The gentleman behind the counter was great. 

I loved how the falafel platter came with pita and garnishes. It was..."

2165,"The BEST middle eastern food in Kent/surrounding area! Very nice and knowledgeable staff, my carry out order was ready quick, and I'm currently still..."

2166,"This Buffalo Wild Wings is in a prime location, right in the heart of downtown Kent. They have a unique venue in that there is an upstairs as well. 

Coming..."

2166,Grabbed lunch yesterday with a friend. Hostesses were attentive and bartender available. My chicken came out perfectly tender equally sauced.

2166,We came in around 9:30 pm. We asked to sit upstairs but they told us they were no longer seating that and sat us at a table in the corner. The wait was...

2168,Went to Kent last night do to unbearable stomach pain. Was greeted at the front door by a very professional ER Tech and Rn. I was triaged given an EKG and...

2168,"For what it's worth, and nobody likes hospital experiences, Kent's nurses, PA's, and general staff are very kind and considerate of patients and their..."

2168,I had surgery here and a week later I woke up at 3 in the morning in the worse pain ever. I thought I was dying. I was taken to Kent by ambulance and they...

2185,"Was told to arrive 1 hour before my husbands one day surgery, which we did.  He was taken in immediately for his insurance stats and then taken to prep..."

2185,"Ended up here after I sliced my finger open. I was seen quickly, the doctor & nurses were amazing & I left with a smile. I think thats pretty 5 star when it..."

2185,I recently had the misfortune to go to New Milford hosp.  for a ct scan.  Normally would use Danbury but their machine was down.I waited 3 hours to be seen...

2191,Dr. Braden Andersen is an incredible family physician with a plethora of 'life' experience. Our family has followed him for years as he is both personal and...

2191,Dr. Andersen is the best primary care physician I have ever had. His knowledge of medicine combined with his eagerness to help you to be whole and well is...

2191,I couldn't be more pleased with my experience at Kent Family Clinic . Dr Andersen is a confident and knowledgeable doctor that listens and assesses my needs...

2203,Went to Holistic Evaluations to meet with the Doctor and gain a medical marijuana authorization.  The process is well drawn out from paperwork to exam to...

2203,Amazing staff. Such a friendly environment. It was quick and easy and they helped me a lot. Will definitely come back :)

2203,"Convenient, easy to schedule, cheery office, discount for renewals, and great/friendly staff. If you need a Washington State Medical Marijuana Card and you..."

2207,"My car broke down on I-5 at midnight and the tow truck driver took me and my car to a motel in Kent. { I live in Bremerton] 
 In the morning I found this..."

2207,"finally made us take it somewhere else was, after having the car for 2 days, with no update, they told us, when we called them, that they had barely worked..."

2207,"Bryan, very rude owner. Don't give him any personal information. He will also stalk you if he has your number. Not sure how he's in business. Extremely..."

2208,"Updating my review from 4 years ago as I have been here a couple more times.

Dave is the owner. He has a heart of gold. Someone called him overprotective..."

2208,"I have managed fleets for 4 years in the Seattle Metro area, and thus work with a lot of shops in the Seattle metro.  Mark is who I take my personal car to..."

2208,I got great service here. The owner is very knowledgeable and gets straight to the point. My car was having trouble starting and the engine was sputtering...

2214,"I have been going to Premier for several years; take my autos in for the 60/90 mo intervals.  This place is awesome.  They take care of the customer, and..."

2214,"Top of the line service. I took in my subaru for new brakes and they were exceptional, ever since I got my car years ago it had squeaky brakes but, now they..."

2214,"This place is great, their slogan should be ""NO BS"". They were truthful, honest, helpful, affordable and funny! Josh was our main person of contact, he was..."

2218,"I found Lloyd's on Yelp.
Passed my emissions test.
Getting brakes done next.
Great work.
Friendly.
Professional.
I will return."

2218,These people are sucks. They charge $30 for emission test and my car just changed the battery so it couldnt pass the tests. I have to drive it for another 2...

2218,"I use Yelp and other review sites a ton but never post reviews myself. My recent experience at Lloyd's warrants a 5-star note. 

I rolled in about 3:30,..."

2225,"WOW!!! Absolutely WONDERFUL service! Took my car here because it was one of the recommended places from my auto insurance after an accident.

The service..."

2225,"I can't say enough about the service I have received here!
My insurance agency sent me here and absolutely everything was taken care of for me, from start..."

2225,"I crunched my passenger-side rear-view mirror while backing out of a spot in a parking garage (cursed pillar!), necessitating a visit to Exhibition..."

2231,I been cricket customer since 2015 I decided to buy a second phone and add the line to my current bill I purchased the new cell phone plus insurance and...

2232,"For years we have peered through the windows of this place but never seemed to be downtown when it was open. Finally, today we were able to enter and we're..."

2232,"Full of some unique and beautiful pieces (there was an amazing naval sextant, and I had a giggle at some of the Adlai Stevenson and Woodrow Wilson..."

2232,I always love coming here. I have bought many things from this shop and love seeing the new vintage items for sale. I honestly wish I could furnish my house...

2233,"As far as Marc's stores go, this one is clean, with wide aisles, and upgraded details.  They do take credit cards- not just Discover.  The staff are helpful..."

2233,"Yes, this is just like any other Marc's   with a few minor upgrades. I'll admit, this location has a deli counter, a nicer looking customer service desk &..."

2233,Think of a Walmart like store but 4 steps below a Walmart.  Selection  is terrible and the weird thing is they  only take Discover card.   Staff is froe sly...

2234,"Much like the other review on this retailer location, I had a similar experience where the salesman was more interested in making a commission than a happy..."

2234,"The salesman took advantage of me.  I asked if I could get my defective iPhone case replaced, I asked about a warranty. He said it wasn't covered but gave..."

2239,This shop could be a fun stop if the lady working inside wasn't so rude.  We were clearly unwelcome the minute she saw our (well behaved) children in...

2239,How can I have not reviewed the Works?!? I used to shop here a bunch back in the early 2000's(or the 50's as millennials know them). This was always a...

2247,I wanted to take a moment to provide an initial impression of this fairly new gym that I recently joined. I have been a member of various gym around this...

2247,"Just moved here from Arizona to Kent, WA and looking for a new gym. They have Anytime in AZ so I decided to give it a try. I went Sunday morning around 12pm..."

2247,Great gym. I would recommend anyone to try Anytime fitness. 24 hour access. Nothing special basic gym for people that want to bulk or just get in shape

2248,"Planet Fitness gets a bad rep for their ""No Gymtimidation"" rules. You know, no deadlifting, grunting, gym tanks, etc. And I'm not saying you can expect to..."

2248,"PROS: 

Ignore the bad reviews. I've been to all big-name gyms and Planet Fitness has the best value BY FAR. The gym here has very friendly staff (who greet..."

2248,"They always keep the kent location very clean, staff are friendly and it has a lot of value to offer even if you pay full price. I got my new years special..."

2252,We had our daughter's 7th birthday party here this past weekend. Ms. Stephanie was absolutely AMAZiNG and her energy level was incredible! She kept the kids...

2252,I can't say enough good things about My Gym in Kent. My 2 year old son has never enjoyed being around other kids his age and I think taking him to the...

2252,I've been taking my girls to this location for a while now and they both absolutely LOVE it! I just enrolled my 2.5 year old into their preschool program...

2253,"After a month of attending classes 3-4 times a week, I'm more than impressed.  The two weeks of ""Ramp-Up"" were a valuable time of learning while going..."

2253,I've been at Imperial for just over a month and I'm loving it! The coaches are great! Very friendly and knowledgeable and all seem very passionate about...

2253,"I came into Imperial CrossFit after having a bad experience at another box as a newbie. Let me just say, I am so happy I gave CrossFit another chance at..."

2255,I've been going to this LA Fitness location for many years now.  It's a clean well maintained gym both the main gym floor and the men's locker rooms. At...

2255,"I'm not too sure what happened to this gym, but it's went drastically downhill since it's grand opening about 8 years ago.

This used to be my spot when I..."

2255,One of the worst layouts for an LA Fitness and it almost smells like chlorine. It's sickening. It's time for an upgrade here.

2256,The energy and community fostered at Create fitness encourages me to give it my all each and every time. I would never have Worked out as often or as hard...

2256,I have been teaching group fitness for years but this past year I decided I wanted to dive deeper and get certified as a personal trainer. I wasn't sure...

2256,"Being a Create Fitness member for six months now & I can't say anything negative! The coaches are phenomenal, motivating & full of energy! When I'm having a..."

2258,I have been going to CrossFit devotion for almost a year. This is one of the first gyms that I have been to that makes you feel so welcomed and feel like...

2258,This is an amazing place to get fit mentally and physically! CrossFit Devotion is really like coming home. My husband and I moved here last August for work....

2258,I bought a Groupon for myself and my two sons (13 and 17).  We planned to do this together over the summer.  I checked the website and it showed the only...

2273,This is one of my favorite places to listen to live music. The setup is great  because there isn't a bad seat in the restaurant. I give the entertainment...

2273,While visiting the casino my husband and I decided to have  lunch at B B KING'S. I ordered the shrimp and Grits. It was filled with under cooked okra and an...

2273,The club is named after the the late great blues singer BB King. Throughout the club you will find images of BB King throughout his extensive career. So I...

2276,First time bowling here since it changed owners again. I do like their new tab policy. It makes it simpler to keep or stop bowling. My daughter and nephews...

2278,We had a BLAST celebrating my husband's birthday last night. $15 to bowl and eat. Cheapest fun in Montgomery for the entire family.

2278,"We enjoyed this bowling venue.  Located in Montgomery the state capital.  We had  a large group of over 25 bowlers from Huntsville for this event. 
 You can..."

2278,"#2 Best Burger I've had Anywhere, but #1 bang for your buck ! :) 
[and don't forget the jalapeno ranch]"

2279,"Entry screening was efficient and well staffed. Staff was very friendly and helpful. Liked the layout.
Drawbacks were: seating was very cramped and..."

2279,I have been here several times and it always is a good time. Come early to get a good parking spot and bring a jacket as they like to keep the place cool.

2279,This is a very. Nice venue for a variety of performances a d conferences. Bring a warm sweater or jacket!

2283,"This theater isn't bad. It's clean and pretty quiet. However, I'm not a fan of the fact that they don't have have assigned or reclining seats. Maybe I'm..."

2283,"Movie theater on the Eastside of Montgomery by The Home Depot off Chantilly Parkway. They don't have all of the movies you want to see, just the most..."

2283,"This theatre is great. The seats are large, comfortable and also recline. If you want to just enjoy a beer while watching the movie you can do that also!..."

2284,"So much history is simply demolished.  Some cities, like Montgomery, have sites such as these that reassemble these otherwise forgotten bits of bygone..."

2284,"Sort of interesting, but somewhat light on substance. 

Old Alabama Town is an assembly of old buildings the organization has saved and moved from elsewhere..."

2284,Cute place to visit!! We toured all blocks and enjoyed the guided townhouse tour. The restorations are great and really give the feel of the 1700-1800 era...

2286,Great community theater!  I was lucky enough to have been invited to attend a show here by my friends at the Southern Poverty Law Center while I was in town...

2286,Outstanding!!! Went to see James and the giant peach! What a show the kids put on. Well done!!!:)

2295,Nice neighborhood park with walking trails. Located across the street from The Shakespeare Festival /Winton Blount Cultural Park. It's also got tons of...

2302,"Good little dog park - gets the job done for what you need! There are two areas, one for large dogs and one for small dogs. There were poop bags available..."

2307,"Honestly, when I first saw the menu, I wasn't thrilled but the magic that the chef creates is amazing. We were a big party so I got to try a lot of..."

2307,"High end, classy place. Good selection with knowledgeable staff. Chef consistently changes the menu, so you can expect a different culinary experience each..."

2307,Great restaurant in the heart of downtown Montgomery. The restaurant vibe itself is very nice -- with very high ceilings and lots of wooden decor...

2308,I really like this place! Service is excellent and the food creative and locally sourced. Good wines available and very fair prices.

2308,I went to Vintage Year for the first time for a birthday dinner with a friend. We opted to sit outside since it was a nice evening. My friend made...

2308,"The decor and ambiance is excellent, the food options are limited because they have seasonal options.  Started with crab cakes and it was tasty with the..."

2310,We had dinner here on Valentines Day and it was definitely worth the wait. The crab claws were amazing and fresh for our appetizer and did not disappoint....

2310,"Went in on a Monday night for birthday dinner. Our server Sam did an excellent job. Started off with crab claws half fried, half sautéed and it was..."

2310,We were surprised to see some passionately negative reviews of this place. We almost didn't go -- but then read between the lines  on some of the one-star...

2314,An AMAZING breakfast spot right in downtown Montgomery. This place serves both breakfast and lunch but both times I have been here it was for breakfast....

2314,"Packed for brunch on a Saturday--even though later in the day--attentive, smiling, hipster kids keeping up with orders, and overall good food. Nothing was..."

2314,"This is a gem!!! Such a cute spot with amazing food and service. I ordered 2 breakfast sandwiches. Southern biscuit and copy cat. 
I also got a side of..."

2317,"Great Sushi, I am an ACF certified Chef & this is the only place I eat Sushi in Montgomery. Highly recommended"

2317,"Very impressed with the quality of the sushi, the service is also great. Didn't have any apps or drinks so I can't comment but the tables around us looked..."

2317,"I would say this is the best sushi that you are going to find in Montgomery,Al. hands down.  Their chicken teriyaki is probably the best I've had anywhere...."

2318,"Place is great, to go order game has been on point. Looking forward to the restaurant opening up again once the pandemic is over."

2318,I've been here twice not and consider it a pretty good Italian place. The first time I ordered one of their signature pizzas which was very good. The second...

2318,"Well, this was a big surprise to me coming to this place. I had wanted to go to a Brewery nearby, but it was closed, and I got invited by my vendor group to..."

2319,"I have been coming here for years! Although service had declined after the merge of both Baumhauers and ""Victory Grille"", I decided to order wings and fries..."

2319,It was my first time coming and they exceeded the expected and the unexpected...I'm a phlebotomy student near by I'm originally from California and I've...

2319,An overall decent sports bars in Montgomery. I came here on a Friday night with a group of around 10 people all showing up a little after me. We only had to...

2320,Amazing food! Great costumer service ! I had the breakfast sampler and it was cooked perfectly! I got slot of food for the price of $8 ! That's great ! It...

2320,"Every Chappy's location gets extremely packed during lunchtime.  I'm not sure why though, the food is just okay.  Chappy's is overrated in my opinion.  

If..."

2320,"This is a Montgomery institution and it has maintained the same level of good solid food at a great price. Having lived here before, I suggested this as a..."

2322,"If you're in the are please GO!!!!! You will not be disappointed. I've been to their location in Selma, AL a few times and both locations are amazing. The..."

2322,I have been there several times with family.  The restaurant is very clean and the cafeteria style food is delicious and plentiful.   They have a private...

2323,"Ok, don't usually rate places 5 stars, but hey, the staff pushed it over the 4 edge.  Went in on a Sunday, mid afternoon, to have a Bday lunch with family...."

2323,"I went here for a Sunday Brunch. I did not regret it! Our server, Noah was absolutely awesome and very attentive. Our food came out very fast and was pretty..."

2323,Best bday dinner date location if you are looking for something not so over love dovey and guaranteed seating. You have to make reservation ( Hint the...

2324,Really enjoyed the pomegranate Martini. I went back a second time and ordered it again and it was just as delicious. The blackened fish sandwich was very...

2324,Came here on a Sunday for brunch. They weren't too busy and we were promptly seated. The service was great throughout the entire meal. I started with the...

2324,"Apparently they don't do Military discount anymore. At this location, NO thanks for your service. The corn chowder was cold, when they brought back the..."

2325,First visited Wintzell's down in Mobile several years ago.  We liked it right off the bat!  I was pleasantly surprised to see a sister restaurant on...

2325,I have seen this restaurant in other locations in Alabama but never tried. I'm so glad this place was nearby.  I was visiting this area for a family reunion...

2325,"I judge southern restaurants by their iced tea. Wintzell's is sweet, cold and delicious, so we have a winner for dinner! Another work trip meal, that turned..."

2326,"Great seafood, great service. Andrew was our waiter and in my opinion he made the experience very enjoyable. He was always smiling, and not a fake smile,..."

2326,Jubilee seafood is located in an unassuming building in cloverdale area. I had been recommended to go here by a friend who is from Montgomery and have only...

2326,The food here was really good and the service was amazing. We ordered off the special menu and it did not disappoint. The wine was good and the bread...

2327,I'm so disgusted with the care they have given my father in law. He has Parkinson and fell off his bed and hit his head. When he let the staff know and...

2327,Its a nice hospital. I'd like to see the coffee bar int he main lobby open on the weekends. And the gift shop too. The seem to be lots of people on the...

2327,"My review is based on the surgery my husband had not long ago. Dr. Vermillion was great, although he was over booked for the day we were there. The wait..."

2329,The law allows medical people to get away with retaliation and discrimination and harassment of patient family members. They made my son suffer in hunger...

2329,"On January 29, 2020 my mother experienced a heart attack and was admitted to Jackson Hospital.  While there one doctor told her she did not have a heart..."

2329,Yes I'd like to thank Jackson Hospital for killing my Uncle...the so called doctors have a brain the size of RICE..and the nurses all have attitudes and...

2329,Unique selection of gifts for those you wish to get well soon. Although a bit pricey it is conveniently located inside the hospital. The staff was very...

2329,"I went to this place after coming down with early symptoms of the flu. I knew I was sick and needed medicine ASAP. Upon arrival, the receptionist at the..."

2330,"Do not, I repeat, do not have your baby here!!!!  If you are the father of the baby, you will be treated as if you don't exist. It's almost as if the..."

2330,I am so proud of Baptist East Outpatient Surgery Center. I have had both feet operated on since March and the service and care has been outstanding! Had...

2333,The law allows medical people to get away with retaliation and discrimination and harassment of patient family members. They made my son suffer in hunger...

2333,"On January 29, 2020 my mother experienced a heart attack and was admitted to Jackson Hospital.  While there one doctor told her she did not have a heart..."

2333,Yes I'd like to thank Jackson Hospital for killing my Uncle...the so called doctors have a brain the size of RICE..and the nurses all have attitudes and...

2333,Unique selection of gifts for those you wish to get well soon. Although a bit pricey it is conveniently located inside the hospital. The staff was very...

2333,"I went to this place after coming down with early symptoms of the flu. I knew I was sick and needed medicine ASAP. Upon arrival, the receptionist at the..."

2346,Only cuz I had to dr pradon is the worst racist  you have ever met cares nothing for patients I had to give a star is the only reason why I gave one

2346,ZERO STARS!! They are literally THE WORST. You'd be better off dying on the way to Baptist East in Montgomery. I went in with a cough so bad that I either...

2346,"If I could give 0 stars I would. Worst experience ever!!! U r no priority here, much less cared about. Rude, I mean downright rude some of the nurses...lab..."

2352,"I have been a patient of Dr. Chamnong for years as my primary care doctor. He is a smart and nice man. However, he is a busy guy and so his visits with you..."

2352,I recently moved back to Montgomery and was looking for a family practice doctor to see as my main doctor.  Chamnong was recommended by a friend of mine and...

2352,"Initially, my experience was okay. I went in for a checkup, and they hit me up for some additional tests but I figured it couldn't hurt. A few weeks later,..."

2353,"Staff extremely nice, check in was a breeze...
Clean facility...
This is a first visit, omg Dr Masimasi was amazing, ultimately what I needed,  someone who..."

2367,"Our company deals with Performance on every fleet vehicle we have, every time we can. I personally use them as well. Very courteous and knowledgable group!..."

2367,"My truck broke down while I was in Montgomery, 3 hours away from home...along with my horse trailer and horse!  I found Performance on Yelp with good..."

2367,"Took my Jeep there after being utterly disappointed with the local dealership. Zach handled my after-market warranty, the repair was thorough, quick, and..."

2368,Good work and fair prices. My shop of choice when I'm in Montgomery.

2368,"While TDY to Maxwell I had the good luck of having the lock of my vehicle punched out and was in pinch for a reasonably priced fix. Very helpful staff,..."

2376,"My 22 year old daughter was moving to Pensacola, Florida from Nashville, Tennessee. She was driving  with her two young children when her car started..."

2376,I wanted to get the hood  painted on my Infiniti. I called McGriff for a quote. They were really helpful and friendly. He gave me a fair price. After...

2376,"Took my minivan in because it had an annoying squeak coming from one of the wheels. 
Keith had it up on the lift in a jiffy and took off the wheel. Since..."

2378,Come back Larry! Billy seems to want to make your place another dealer  service.  I've been coming to your place for over 20 years.  I always thought I got...

2378,I drove 8 1/2 hours to Montgomery for a military event and then heard a funny sound coming from my engine...I called Haigler Auto and told them what was...

2378,"We broke down on the highway, and Haigler was as fair, helpful, honest, prompt as one could ask for.  They explained the problem and the options clearly,..."

2383,"What do you want when your car breaks down? You want it fixed, want it fast, you want it fair honest service. YOU GET THAT AT THIS MEINEKE GO THERE GOOD..."

2383,sooo i've given it about a month and a half before i would write this review just to see if i would hear back from the corporate office with a simple follow...

2383,Service was fast (had an oil change and tires checked) and the associate was very professional. Would recommend coming here for regular car maintenance.

2390,"Their bra sales are always nice, but you got to get here early because the larger sizes go super fast! Depending on which makeup counter you go to, you'll..."

2390,"This DIllard's a confused jumble of ""department store"" and bar/disco/nightclub.

First, the staff is generally quite good.  They work hard, are very..."

2390,"After spending all day in Birmingham and Leeds looking for business casual clothing for my new job, I arrived at Dillard's in Montgomery, AL.  This was the..."

2391,I wish I could give 0 stars but I can't. The salon that is inside is terrible. I showed up for my appointment and was told the lady was out and would be...

2391,I have tried several stylists at this salon over a period of a few months. The stylists and receptionists are unreliable. I had one stylist tell me that I...

2391,"I only came to buy gift cards for Christmas. 

I decided to take advantage of a promotion, but once I bought the cards, no information or instructions were..."

